0,1,2,3,4,5,6,7,8,9
0.02000659580525926,0.020000000025002934,0.16749376637545638,0.020004100398527413,0.020005702038964204,0.33165112427234883,0.36083720481325904,0.020000000022744126,0.02000041812240899,0.020001088126028892
0.02000659580525926,0.020000000025002934,0.16749376637545638,0.020004100398527413,0.020005702038964204,0.33165112427234883,0.36083720481325904,0.020000000022744126,0.02000041812240899,0.020001088126028892
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.02000322687952813,0.3753944622309208,0.23155500355237826,0.020004980951466154,0.02000713193205668,0.02000453481884075,0.02000035660784909,0.020000000258877954,0.25303019030501495,0.020000112463067238
0.05000079437196674,0.050000000002074,0.05000000000219874,0.050000000002081185,0.5499979367024411,0.0500000000023431,0.050000000002324616,0.05000121751149986,0.05000005140090936,0.050000000002161156
0.016668767734226236,0.016676361136339208,0.016678610767850446,0.016666899027964695,0.5166591082657171,0.01666780808692449,0.3499696510868091,0.016667470068931146,0.016672141823917786,0.01667318200131989
0.009090909099127709,0.1944073901812961,0.009091170274363479,0.00909251075523312,0.28867921882697267,0.009090909097270991,0.00909260107834909,0.009092511853242608,0.4532703802949301,0.009092398539214017
0.016666737670588246,0.016666781507493646,0.016668422433249893,0.6831277199723741,0.18353580261627783,0.01666676171642771,0.016666666671319257,0.0166666673938862,0.016666666672043178,0.01666777334633993
0.03333416778383916,0.03335191416604846,0.03333745339867506,0.03333628801192093,0.033333333386532805,0.033333333377734135,0.03333333337750179,0.03333551379323653,0.6999673516149083,0.03333731108960277
0.025000505753519166,0.02502192301320021,0.02500000004632313,0.025000000043876987,0.02501118171038144,0.025002736518665494,0.02500806437589333,0.7749540957705813,0.025000000056653277,0.025001492710905578
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.01428625936247233,0.014286183755830325,0.014292197434119629,0.014285714367104857,0.014285889198687599,0.014286040986308582,0.1571424597729761,0.7285618678467207,0.014285869551212074,0.014287517724567792
0.020000391231613113,0.020000000005707855,0.02000000000605139,0.4199997376369999,0.020000000007726525,0.020000000006445282,0.02000000000639924,0.020000000007282834,0.419999871085826,0.020000000005947934
0.01250000001941823,0.012500342981840346,0.012500968304614012,0.012501416823935775,0.01250220117342025,0.012502822008363208,0.6174973306503317,0.13593684930082456,0.01250147492931102,0.15905659380794102
0.03333333337072364,0.3665563482378963,0.03333575677340544,0.36676694227698425,0.0333333333680782,0.03333333336232519,0.03333863568631585,0.03333333336610548,0.03333565019807202,0.03333333336009368
0.020002577687374977,0.020000707531543028,0.020000000008250505,0.2870589497382214,0.020000316800537998,0.020000000008796044,0.02000000000871783,0.020000366683568797,0.5529370815248791,0.02000000000811044
